id	filename	md5	size	state
3c2af70f-aa77-48ec-ae8e-71f75e8ff16d	3c2af70f-aa77-48ec-ae8e-71f75e8ff16d/unc.edu.da9b7c51-c544-4ead-93c9-39b334b6bef2.1178703.rsem.genes.results	683b8bdf3e98451aa84a546c438d92f0	1486334	validated
3d67bef5-8003-4469-8461-79f33119b589	3d67bef5-8003-4469-8461-79f33119b589/unc.edu.f6660fcd-6277-4eb7-8135-5aea56fedd7c.2306136.rsem.genes.results	57619d235629da7a32f57193e1fab93a	1514952	validated
3d6b0967-748f-484c-96e6-9bc3004c8c6e	3d6b0967-748f-484c-96e6-9bc3004c8c6e/unc.edu.5968c8d3-5f1a-4eb8-8d9b-8bd3fd3fd9f1.1468893.rsem.genes.results	c9a630b7930e350367d53dcddc27cbde	1504984	validated
3dc92ff5-c939-4b8f-9110-c5c4e93d04e6	3dc92ff5-c939-4b8f-9110-c5c4e93d04e6/unc.edu.18bb3804-de1e-4988-abbf-89c36d07cc01.1966955.rsem.genes.results	0edab7d45ec6f1d46119f3afe177135e	1505585	validated
404004e4-35db-4931-a62c-b3bef5e55d6f	404004e4-35db-4931-a62c-b3bef5e55d6f/unc.edu.b8ecfb28-27d0-4ad4-b73c-cc21be41af31.1226284.rsem.genes.results	8915a609fb65bc549562aa954a14b2ad	1514938	validated
404afcf8-57c9-4c43-bbbb-3ef4dec3397c	404afcf8-57c9-4c43-bbbb-3ef4dec3397c/unc.edu.fd93cd6f-ab1c-460c-bfca-268c485a4f5b.1384452.rsem.genes.results	d1b4b1d4cdff1ec98c301613291a8883	1508733	validated
404e2956-4309-46f4-a369-f512ba0c62de	404e2956-4309-46f4-a369-f512ba0c62de/unc.edu.349245b6-2265-476a-845a-a7f44896cf52.2503984.rsem.genes.results	199bc1df7f8a96eda1eac394f5e0295b	1510931	validated
408a29b3-a5bf-407c-b7e6-2fa5bf2db8e6	408a29b3-a5bf-407c-b7e6-2fa5bf2db8e6/unc.edu.cbc184c2-4bda-4a56-9b49-453f503e16ab.2640912.rsem.genes.results	01c3dc3131a0446e9f9eda7ef162dc81	1498625	validated
413b1a20-efe9-4032-98e7-921f84977e4d	413b1a20-efe9-4032-98e7-921f84977e4d/unc.edu.d42e2e38-07f6-474e-8ced-ad87b671db7c.2279401.rsem.genes.results	2f761f468f0498a41aed0819b02b1b1a	1517838	validated
42668ddc-aeec-48dc-8d03-017f2164a136	42668ddc-aeec-48dc-8d03-017f2164a136/unc.edu.9846d55d-971d-4e69-b6ea-ce8c48cafede.1213879.rsem.genes.results	13ab5dd38a0eedad0d9bde83b04b2962	1508300	validated
42d3c741-ec78-4c46-8e9a-10d1d74dcbad	42d3c741-ec78-4c46-8e9a-10d1d74dcbad/unc.edu.7773fd96-8ab7-417b-befd-ea63dc596a7a.2032554.rsem.genes.results	cb47c1d62dc87ba4245a6bdf5b63babb	1508235	validated
441a44dc-9c1e-4d56-946a-b8de850b2e6c	441a44dc-9c1e-4d56-946a-b8de850b2e6c/unc.edu.d31897c3-5d0a-4104-bdc6-4b12eb061c2a.2316179.rsem.genes.results	1428fd32785078939c9a645445b96635	1516201	validated
45081d8d-e771-4376-8a40-23f5aca2ac91	45081d8d-e771-4376-8a40-23f5aca2ac91/unc.edu.e9acf520-2eb5-4b29-84c8-10ae6c5919e7.1988886.rsem.genes.results	afed9b56a3d1afc9d677f727309ae0d1	1494950	validated
452c0c6c-67d6-471e-a092-6e8ad6e06005	452c0c6c-67d6-471e-a092-6e8ad6e06005/unc.edu.347ce226-e621-4492-a821-c990b5ef4ff3.2513015.rsem.genes.results	621a0773eb97fd67291d297aa53dca94	1504577	validated
46017605-9d19-49bd-b2ac-d58a7ab17e0b	46017605-9d19-49bd-b2ac-d58a7ab17e0b/unc.edu.1e9aa67a-52fe-4af3-8bbf-3597a57a4b72.2389794.rsem.genes.results	f1f6e2e02a8e7a47a4b55c5b81f5fb07	1516185	validated
46393091-a7c8-4fdf-b35a-69c52f3ad2e9	46393091-a7c8-4fdf-b35a-69c52f3ad2e9/unc.edu.d785b32a-686a-43d6-9e0b-0b63cfd63772.1212320.rsem.genes.results	25729a7da3ff0b980d31e313d1def1e6	1519790	validated
4657cb86-b99e-40a3-86cd-0ff38225906e	4657cb86-b99e-40a3-86cd-0ff38225906e/unc.edu.791dd985-420e-46a0-a770-ebaf0d2beaf1.1350054.rsem.genes.results	fe3e9664a4b6c97b03cff7b23ef25680	1504191	validated
466806fb-008f-4d2f-80d0-ec24422acc78	466806fb-008f-4d2f-80d0-ec24422acc78/unc.edu.1e7def5c-75f1-471d-9fab-b7e350c794a8.2502357.rsem.genes.results	ad550655d0e4c75f3ea3c8e0e14505ce	1499773	validated
469cda75-fa5f-4037-a227-7229a99ccdef	469cda75-fa5f-4037-a227-7229a99ccdef/unc.edu.58382a39-eb95-4cd0-ad04-48c6da4b4a56.1348779.rsem.genes.results	db9f4c19fc8c5c4cb97956d6792c1d32	1520739	validated
4714844a-b895-4781-96e6-016821c26dcc	4714844a-b895-4781-96e6-016821c26dcc/unc.edu.c720ac3f-9cb8-4a5c-aa7a-0fb852e11360.2538885.rsem.genes.results	19b04eb0543f3c9c29297d3bdb898280	1513441	validated
479b323a-177e-403d-bd44-3d4241d3b758	479b323a-177e-403d-bd44-3d4241d3b758/unc.edu.f6b30464-1e34-4b52-baff-544f5fc8f52f.1782844.rsem.genes.results	38be3505b9479d43f8b88e74cd46a9d4	1520970	validated
47ead4ef-3137-4ee4-94b6-fa8e45786eda	47ead4ef-3137-4ee4-94b6-fa8e45786eda/unc.edu.2d83d812-8f9b-443b-8643-dd3104b5068e.2306984.rsem.genes.results	4f7640bce69fa98bf32dd1428da662c6	1511731	validated
47ff333f-4a59-4233-8a4c-8f93fd3a9cbd	47ff333f-4a59-4233-8a4c-8f93fd3a9cbd/unc.edu.370c2202-46b7-4721-a1db-ee80f6ca7782.2116078.rsem.genes.results	ad5c6e530a7aa16906dd15de644506fa	1503848	validated
4851ca56-c3e1-4e7f-a120-bf1e70e1a721	4851ca56-c3e1-4e7f-a120-bf1e70e1a721/unc.edu.6491f391-9704-4249-bc81-d712e755ec74.1110578.rsem.genes.results	bc95649bc57eee881b70a15b9b7d6244	1513435	validated
48d667d4-c3e3-495a-8f50-be4268d3a652	48d667d4-c3e3-495a-8f50-be4268d3a652/unc.edu.2c9b61fa-9d26-41fe-9d79-a34bd08182f1.2469622.rsem.genes.results	3d61f23a6db6b0100297465a7eb1003d	1509964	validated
48dd0a94-924b-47b6-b578-68f3e138b6f4	48dd0a94-924b-47b6-b578-68f3e138b6f4/unc.edu.5ca8593d-7217-476e-ae05-aa22fd11c332.2647157.rsem.genes.results	d56332383e70d3b03a06979464e23099	1506878	validated
48ece7fa-37d6-4d5e-9a60-7b4020351186	48ece7fa-37d6-4d5e-9a60-7b4020351186/unc.edu.80e9793f-4e30-45ad-8660-3686685f2db9.1227742.rsem.genes.results	c1bad02945d7b1a43097bf6799b943a4	1519211	validated
498c99e7-376e-46c4-8762-3e09cb0fed29	498c99e7-376e-46c4-8762-3e09cb0fed29/unc.edu.8b3cfbe2-bb77-4fe0-af7c-569f83701beb.2635386.rsem.genes.results	9df594887d0c4c787510d414be0dab9b	1517322	validated
49ea31d4-7845-4757-b3dc-c362d3feaf79	49ea31d4-7845-4757-b3dc-c362d3feaf79/unc.edu.1cd3bf53-27a7-4fda-8501-8270da2b8ceb.1927210.rsem.genes.results	630271e0ad24ffe53cc30c8b94b6ea38	1514543	validated
4a141553-3cac-4620-bc97-dc3d589259e7	4a141553-3cac-4620-bc97-dc3d589259e7/unc.edu.d68e2da7-7bd4-4510-8751-02e9f16ad4e6.2095252.rsem.genes.results	d09afcfe81050a2b57d54c9dc56263bf	1506537	validated
4a3dc272-107f-4881-86a0-2b7051e35e32	4a3dc272-107f-4881-86a0-2b7051e35e32/unc.edu.8f7b5e84-55c2-4f98-a6a2-56b862161a98.1475135.rsem.genes.results	49720feb7c3b003483934863a96c5874	1512881	validated
4ae63e8f-c8ac-440e-90eb-4225ca39b847	4ae63e8f-c8ac-440e-90eb-4225ca39b847/unc.edu.2fdb2cad-53e5-44e4-8b80-ee5801964b20.1112776.rsem.genes.results	9a230801b9c7145963b632749acd53d0	1510755	validated
4ba71244-039a-4af9-9d61-874da4b7d6af	4ba71244-039a-4af9-9d61-874da4b7d6af/unc.edu.30f1a64e-5df3-4e26-b820-a4254e7e3a7e.2306572.rsem.genes.results	bf707f976c82a0904e1073d634b6f6c3	1514943	validated
4c4a41da-edf8-4f19-8f77-e90a67cbd6ba	4c4a41da-edf8-4f19-8f77-e90a67cbd6ba/unc.edu.169e537f-9ffc-4d56-9e77-1f38951ee3d3.1475157.rsem.genes.results	808f6c56c78774b06f266adf0a6eb246	1518284	validated
4c8123cf-0b60-489c-b979-dd1c7e5f7cf0	4c8123cf-0b60-489c-b979-dd1c7e5f7cf0/unc.edu.088b27e8-38f6-41ff-a861-d371415fd7f0.2233137.rsem.genes.results	e28eaf19833a33dde22a90e0a19a7b25	1520375	validated
4c8ca0ab-8652-4bca-bd93-2b4a2b2da725	4c8ca0ab-8652-4bca-bd93-2b4a2b2da725/unc.edu.ab8a3b08-8687-42c2-9c03-ae6691e8a183.2636997.rsem.genes.results	a2d0fa48b3ad607799c2e985af5aae9f	1517125	validated
4cfe7648-0072-4e8b-a251-ee4f1df1e1a1	4cfe7648-0072-4e8b-a251-ee4f1df1e1a1/unc.edu.4be53c32-b222-44dd-b0b9-6a935591380a.2090013.rsem.genes.results	c08e3f150bbf18b82d723916356016d3	1500144	validated
4d56d472-f004-46e0-ba10-515a8a85b929	4d56d472-f004-46e0-ba10-515a8a85b929/unc.edu.6aec2686-fcea-4d3e-8311-0b6ccad4c000.1469233.rsem.genes.results	1c1e35ee22f22b9f0fa67820f107d0fe	1516109	validated
4e85baae-5049-4131-a7be-bc5a6eedb8d1	4e85baae-5049-4131-a7be-bc5a6eedb8d1/unc.edu.a56ef438-c2ac-4c6f-9283-59e38ba14f28.1966545.rsem.genes.results	64e76e701e81aabc33344b7dae176ab8	1501082	validated
4f524b30-2b9a-4254-879d-a3668fb1a477	4f524b30-2b9a-4254-879d-a3668fb1a477/unc.edu.5231c5c8-f25b-4d0d-b7e3-14df112ccd7c.1179564.rsem.genes.results	b04f62acaa69fd35b9b69ac7dc8398a0	1490051	validated
5060a5b0-477f-4fe4-851d-fe7617cb67be	5060a5b0-477f-4fe4-851d-fe7617cb67be/unc.edu.5d19bc28-408e-4dc6-bc4b-95b28fa0dddc.2307452.rsem.genes.results	164ec98471a4941068c58e3ce540e630	1509005	validated
51a48ef1-3869-45a7-a16e-5449ccfc3cbe	51a48ef1-3869-45a7-a16e-5449ccfc3cbe/unc.edu.1e4801e3-d021-46c7-a157-0b2a2fc59cf7.2648115.rsem.genes.results	e995b4a352c65e875b3f32f0cb1218b1	1504717	validated
52261ff4-2299-41be-b43a-3ba5f727b60a	52261ff4-2299-41be-b43a-3ba5f727b60a/unc.edu.b8afe780-f680-40db-a941-e984660ff90c.1469121.rsem.genes.results	1f5ff3689ccc37034c81c725578f334f	1525360	validated
524424a8-5263-49a1-9e7b-54307fa17714	524424a8-5263-49a1-9e7b-54307fa17714/unc.edu.f40bfbec-9e14-4f28-a4d5-5aa06e90a4bb.2649525.rsem.genes.results	4d51a560a973428ad269668185db01b3	1505857	validated
535fa856-a160-456a-a5c3-96791b8a4dea	535fa856-a160-456a-a5c3-96791b8a4dea/unc.edu.5eb594ca-ba46-45d2-8532-0fabac564e34.1821972.rsem.genes.results	eed1b99fa3dc4b60e7062f47238bde79	1512196	validated
53efe15e-e392-4570-af51-eb74fe3b6783	53efe15e-e392-4570-af51-eb74fe3b6783/unc.edu.fd7fac82-d8e3-4133-be0e-ec5b2badc5d1.2306285.rsem.genes.results	d52c325641625eaa8486c80e38746078	1521443	validated
5411f12e-975f-4fb0-ae2b-08b0de6c85d2	5411f12e-975f-4fb0-ae2b-08b0de6c85d2/unc.edu.50731ae0-4466-47c1-9e65-42227a3fc252.2546098.rsem.genes.results	ea420fa9c1cb393cf1068b10fb76cf66	1513736	validated
547b77a2-274f-4205-b934-a7da658fda00	547b77a2-274f-4205-b934-a7da658fda00/unc.edu.3208f694-4779-4548-8cb4-74df829b3345.1474535.rsem.genes.results	31fed642d2a99ad6afead6da67f989c9	1498926	validated
54cdc4a4-d87c-4429-a2d3-01944e7219f1	54cdc4a4-d87c-4429-a2d3-01944e7219f1/unc.edu.e7925508-8b2f-4c39-bd7a-033e78b1f875.1387964.rsem.genes.results	627cd5604772d0652a73c86852820a41	1513721	validated
572fb474-5cb0-47e6-ad6c-cae1f07fea05	572fb474-5cb0-47e6-ad6c-cae1f07fea05/unc.edu.ae3c4446-cb58-4b5b-9eb8-6c81e1bf4535.1474929.rsem.genes.results	3bff31d7bfab53ffa17e69ef4cb287a4	1508328	validated
57855018-b53d-4e2e-aa2c-a77f43398b67	57855018-b53d-4e2e-aa2c-a77f43398b67/unc.edu.6621636c-4a29-4ad3-99bc-406b1820d063.2089032.rsem.genes.results	4bdf8bcaaa79c393651a7053540f040b	1515335	validated
578a6342-4dd7-498d-9ea5-2aa5b577af1a	578a6342-4dd7-498d-9ea5-2aa5b577af1a/unc.edu.d3cf6983-3dfc-4533-8809-605c197fc24e.2089319.rsem.genes.results	7fa11e7661dbe4a62101b6ffb5a485a6	1510023	validated
578fce0c-971c-48be-91fa-0512319a723c	578fce0c-971c-48be-91fa-0512319a723c/unc.edu.3458d1fe-d159-4522-a627-70c5cc180daa.1228138.rsem.genes.results	b90e49eab6774544a0161d6321dcfa6e	1523545	validated
57b7dee5-bb68-48f0-b1cc-d81258be22b4	57b7dee5-bb68-48f0-b1cc-d81258be22b4/unc.edu.2a3b1b1a-9364-4bb2-beca-6933f88204c5.2507296.rsem.genes.results	9be9e2ff4d3d5d48b8fc9d3a48725513	1500664	validated
57d93a00-1ad3-47ec-9745-4cb48554ff70	57d93a00-1ad3-47ec-9745-4cb48554ff70/unc.edu.21c8f741-963f-463e-ac5b-1c2c1aa9d8cb.1989223.rsem.genes.results	dc2a4433847d919027e78d75cc4b2b4f	1501581	validated
57e81323-8d4c-4c1f-8af7-be25f9d03ea8	57e81323-8d4c-4c1f-8af7-be25f9d03ea8/unc.edu.df755d45-141e-40d1-96c8-6bfe29c17edc.1351598.rsem.genes.results	d4bd44682fd05d04b97e988350c00e37	1503812	validated
5a78e90c-8066-4717-a298-ec894c4520aa	5a78e90c-8066-4717-a298-ec894c4520aa/unc.edu.dfffbe9c-c83a-4087-a3f7-2be3d63a2eaa.2254582.rsem.genes.results	c4c72ed11dfc0307d29cd4383787de15	1525507	validated
5aae9d8b-4ecc-48c2-8f89-41eae65d4733	5aae9d8b-4ecc-48c2-8f89-41eae65d4733/unc.edu.7206d218-0e58-4722-8566-cbcbd8b8b4e0.1112155.rsem.genes.results	b140c2054abeb0a461912a4e0df54d7c	1506454	validated
5beedc4b-3fd3-41b5-8bcf-56e1214873c3	5beedc4b-3fd3-41b5-8bcf-56e1214873c3/unc.edu.ea9d4bd8-1f4e-4ad5-81f7-803b078f2603.1468922.rsem.genes.results	795e63371a6323cc26c259ff8fd3c2f0	1524469	validated
5c6c9143-3046-4802-82ef-7acee7266c20	5c6c9143-3046-4802-82ef-7acee7266c20/unc.edu.6f9d42b2-dcbf-440a-9d11-1a434f202227.2647286.rsem.genes.results	618886294b9b2d4aa3c034e8bfb13e52	1495193	validated
5d99ce19-41d0-444a-a117-a8a8c832ba5a	5d99ce19-41d0-444a-a117-a8a8c832ba5a/unc.edu.c5f00487-d24a-46fc-9f15-f7fc22e28e0b.2545669.rsem.genes.results	2b4825e9a7bb44685ec8029140237d50	1517361	validated
5db6d17b-c9a6-4a2d-910f-fa1c682a25f4	5db6d17b-c9a6-4a2d-910f-fa1c682a25f4/unc.edu.bd7c10f2-12d7-4405-a3bc-0809237dcb85.2510501.rsem.genes.results	5a38b3acfbd5764220805ade87d576e1	1513253	validated
5e2b173b-5d8d-4d01-b734-d7e0041226a6	5e2b173b-5d8d-4d01-b734-d7e0041226a6/unc.edu.842484b0-6661-4dc2-bf70-b1216ab05475.2316253.rsem.genes.results	b8478f9bb38c4c2fe7ebe7627772d049	1516318	validated
5ee26d31-869b-46c5-bacb-7c13fac3b55a	5ee26d31-869b-46c5-bacb-7c13fac3b55a/unc.edu.e189bbc1-0308-4f79-b296-01c4b38b8919.2545454.rsem.genes.results	8b4edfffe7a77eaeedbb7b9197e3b21c	1496186	validated
5f02c77e-c799-4c02-98a8-1225e413f905	5f02c77e-c799-4c02-98a8-1225e413f905/unc.edu.a126ebd8-a7e3-4ea6-92a4-cf8a3a99b19b.2635123.rsem.genes.results	4f6cbf2fb0e0dd529ca463e3d6ead991	1511459	validated
5f2ec3c1-14d5-492f-9efb-093ff6def9c1	5f2ec3c1-14d5-492f-9efb-093ff6def9c1/unc.edu.f7df4f7f-cd8e-44ba-b16f-203d6049c4fa.1782390.rsem.genes.results	cac81b5e433a7d839a22be3bd4a58ce8	1512496	validated
6037713f-05f5-4ce8-b978-f3ae34744685	6037713f-05f5-4ce8-b978-f3ae34744685/unc.edu.4f40609b-40ad-44f2-9185-a4c99056c48e.2634485.rsem.genes.results	300fe94d2b56118b8b073a96822f6c5e	1497660	validated
62fe7ba0-16b7-4706-9bba-2ae9b32cb733	62fe7ba0-16b7-4706-9bba-2ae9b32cb733/unc.edu.4ebf0418-8dc9-45d3-a525-d5e2ddef1fb5.1468870.rsem.genes.results	1333ca3ab01d384eeb030a1de2cc6499	1519263	validated
6300a5ae-c83c-445a-9530-ab1af946f6c5	6300a5ae-c83c-445a-9530-ab1af946f6c5/unc.edu.fea0469f-786a-4203-95c9-60d0f76c9045.1983824.rsem.genes.results	a8e8b4a5e5d8484d899bef010a8699c9	1505001	validated
636e3e37-67c9-4059-bc77-931ccf55496e	636e3e37-67c9-4059-bc77-931ccf55496e/unc.edu.1e640951-76e2-4691-bfda-301e6bd11c47.2494327.rsem.genes.results	64d9a919c8253dac0f125dfcafde4333	1493605	validated
63dcef5c-21c4-4b1f-9722-f511a648d10e	63dcef5c-21c4-4b1f-9722-f511a648d10e/unc.edu.842be247-70f7-4ac6-9e16-c07a1f62ff78.2502005.rsem.genes.results	67fb33d0edf8805370ea5d0dbf56f9cb	1494660	validated
63fcfa03-6028-43a8-bfc6-339806e74d04	63fcfa03-6028-43a8-bfc6-339806e74d04/unc.edu.ad775597-406f-4470-894a-e37d0666761b.1248315.rsem.genes.results	7ebcf60e6292393c262cc41500bbd5dd	1505156	validated
65104759-0517-4043-81c7-b9534a232d6a	65104759-0517-4043-81c7-b9534a232d6a/unc.edu.8f1bfe41-e48c-4b5d-8b03-8def7666da02.1966917.rsem.genes.results	6047f75a491887711c5034c421a2b5bc	1514878	validated
652a49cf-2768-418c-8fda-75e420b94f54	652a49cf-2768-418c-8fda-75e420b94f54/unc.edu.dfc4aacd-32b1-4cf8-91f9-3c865cf56ec9.1179761.rsem.genes.results	41e502d1c9021e1cb8f7f021a8728c48	1496980	validated
658e7c78-38f4-4602-80a5-3e0811726cd2	658e7c78-38f4-4602-80a5-3e0811726cd2/unc.edu.c19f7f59-5df6-4a57-91b0-635817d4fafd.2389525.rsem.genes.results	19d3a880d688c34806a50f4732e093c1	1511666	validated
65c28f09-31bc-4e8b-9374-89860ce01189	65c28f09-31bc-4e8b-9374-89860ce01189/unc.edu.cd889d58-7d2f-4c0a-8252-de3c6f056333.2296802.rsem.genes.results	5a7b215d56b77dac08b269b9a74a570d	1517016	validated
668eb456-fed3-41a2-a906-0efcdcfcdeeb	668eb456-fed3-41a2-a906-0efcdcfcdeeb/unc.edu.5ddb876d-dd32-4f33-89d1-d95e460e1e60.1469220.rsem.genes.results	dd0632cd8039376cb8a21f174d2fc43c	1515215	validated
67d3b7fc-61d6-47f7-863b-51aaf4323267	67d3b7fc-61d6-47f7-863b-51aaf4323267/unc.edu.f873fe6d-9733-48a9-b7e0-23dc50874fbc.2157797.rsem.genes.results	e617c870c594149b29d3b2fa291b861f	1516098	validated
695d7ea3-f94e-47d8-adec-d67e5cf18c69	695d7ea3-f94e-47d8-adec-d67e5cf18c69/unc.edu.86fcf82f-c97c-4f01-998d-8e6f389438d5.2546026.rsem.genes.results	911f1d7378d1f704b3f0ba7dda2181ea	1514794	validated
69e80e68-883e-4d0a-a47c-dcf8cc1d11da	69e80e68-883e-4d0a-a47c-dcf8cc1d11da/unc.edu.bdf3914e-37f0-4dc2-a246-b22c6ee15f81.2545782.rsem.genes.results	69a3fde8a03dfa822346c7848bdeb52e	1508885	validated
6a401698-7aba-4e50-9b3b-27c1ece4a802	6a401698-7aba-4e50-9b3b-27c1ece4a802/unc.edu.3c499f07-67e2-4032-a0b5-b9edd90035f7.1178964.rsem.genes.results	67edebfec461a963be65cb581f6d4ec0	1501608	validated
6b4875a1-4af3-43d7-9bfc-1c63521f3de1	6b4875a1-4af3-43d7-9bfc-1c63521f3de1/unc.edu.0c879828-5cfa-4b58-805e-0a1f78fc8fe7.2279244.rsem.genes.results	5771c9b04b324a1bf8a6de519769672c	1511756	validated
6c650d19-d2e7-4c74-b22a-2d1da9b89455	6c650d19-d2e7-4c74-b22a-2d1da9b89455/unc.edu.7d08924f-7f7e-48f2-80d6-275b4d964697.2498549.rsem.genes.results	9b51620c3f4bba4d04104c769b8ace93	1513780	validated
6c7d7476-9053-42ce-a295-d06eb47951de	6c7d7476-9053-42ce-a295-d06eb47951de/unc.edu.fa74ebb2-007d-407a-ba07-12976b75056d.2306721.rsem.genes.results	5f2db25f95ab574d8a4dd510472256f3	1508395	validated
6c9a5ed8-60c1-495f-af5c-ee1a3c18bbfb	6c9a5ed8-60c1-495f-af5c-ee1a3c18bbfb/unc.edu.f4159732-6dd2-4614-b3e2-3a528fdfa527.2495438.rsem.genes.results	2654bfb149f00c417c2d1ccde0aa064d	1513143	validated
6d474601-63f6-4cb9-86a3-e3f18da26f4f	6d474601-63f6-4cb9-86a3-e3f18da26f4f/unc.edu.f154cc00-e118-4d4c-b9d2-2f1f71e0a964.1373676.rsem.genes.results	35bf167b3c6da057a37d324295af934b	1505646	validated
6d8e4a2b-96c4-4931-b174-bc034170060b	6d8e4a2b-96c4-4931-b174-bc034170060b/unc.edu.12c0b9eb-97fc-4fa1-8f64-49c0e3e171a2.1180331.rsem.genes.results	e094b62aaf0c9093b6e6ef773b72469c	1507040	validated
6dab4fe1-58a3-4c1e-b68a-6014d511c047	6dab4fe1-58a3-4c1e-b68a-6014d511c047/unc.edu.c7f36dba-a507-46d3-8e68-7f98b8b645e9.1468909.rsem.genes.results	adec7b93a2d6e617c49ed3ba9e8b0e83	1519324	validated
6e00f579-4af7-42dc-b5b0-bd4f1efad2a8	6e00f579-4af7-42dc-b5b0-bd4f1efad2a8/unc.edu.56907638-5828-4ad8-9be9-a6cf5aa90f7b.2469875.rsem.genes.results	c202e4ede98b796554cf70ad923da6cd	1506176	validated
6e319852-d246-4cb4-b6fe-bc6846126ab0	6e319852-d246-4cb4-b6fe-bc6846126ab0/unc.edu.417805b3-9c10-4724-ab87-480c773f7d16.2511510.rsem.genes.results	9284de6c8954a9e548a6a800dab6bd7d	1501559	validated
6e971288-b88d-452b-8bba-d609df40cc66	6e971288-b88d-452b-8bba-d609df40cc66/unc.edu.4ecec21e-cbd5-42ec-af2e-bf58f2710458.2500047.rsem.genes.results	48f871215b807c9a03a16018a9abff30	1505021	validated
70019fe2-9c59-4fff-9de8-c3021f6b493c	70019fe2-9c59-4fff-9de8-c3021f6b493c/unc.edu.5b0896f2-8fd9-42ee-b56d-b140f8d8657e.1113001.rsem.genes.results	935857218f8bb0b2717b43cdb917aed9	1510965	validated
704fd8df-540e-427b-90f6-5c9dd44dd6df	704fd8df-540e-427b-90f6-5c9dd44dd6df/unc.edu.06d4cd28-11fb-4f25-8ae0-3fa8e3f3e325.1989582.rsem.genes.results	8f0a169ded75011a33a6dc2c0212d982	1500371	validated
706e07d4-cbd6-42e4-b743-d934a9ffc8d3	706e07d4-cbd6-42e4-b743-d934a9ffc8d3/unc.edu.183e007a-dd95-4907-a19f-410a2da7f39b.2545976.rsem.genes.results	903bf09dd381a14ba8dc1effa6cca07b	1514813	validated
707fc30b-cffb-48ef-be92-513883f22e51	707fc30b-cffb-48ef-be92-513883f22e51/unc.edu.d6280a13-a376-4ede-8aab-7a7633cb3b9e.2233412.rsem.genes.results	93d8c4646299a1aaa0a117e5f65cdbd3	1514617	validated
70e01900-2869-48bb-8d0d-91cf8e7dd098	70e01900-2869-48bb-8d0d-91cf8e7dd098/unc.edu.037904cf-92c3-443c-8800-0156db1e3a89.1112928.rsem.genes.results	2639a6be3170ea43cb3e8127f55ba3b3	1515554	validated
70e98297-ad67-42b1-b82c-95c7f42d7171	70e98297-ad67-42b1-b82c-95c7f42d7171/unc.edu.fd79008e-fae5-4276-bc25-eae14eb7b7e4.1112011.rsem.genes.results	4de29aa5997700d849f81f1b978e0add	1525202	validated
717bc346-d919-4ca8-8f2d-06d33855e2bd	717bc346-d919-4ca8-8f2d-06d33855e2bd/unc.edu.4333b9aa-34fb-429f-b622-6ab259f12367.2640745.rsem.genes.results	fb665995ea05ddd66fbf77718ea85872	1495776	validated
71f68ec1-82c5-4583-b360-fc92e566f325	71f68ec1-82c5-4583-b360-fc92e566f325/unc.edu.fe25dbd6-adbf-47a3-9929-f392d5347bde.2502176.rsem.genes.results	e9d9ae6329fbdccf1af06091d0add956	1505922	validated
7516e33c-a9c3-43b1-b5a3-23603816731a	7516e33c-a9c3-43b1-b5a3-23603816731a/unc.edu.e204f212-b8ad-47d1-ab9c-179b7389e47e.2650302.rsem.genes.results	dfc8a0a4244dd6f3c7d815843c6b1d08	1522886	validated
751fa49f-c0c7-45c4-b27b-c3a7a8cd36a1	751fa49f-c0c7-45c4-b27b-c3a7a8cd36a1/unc.edu.97d051a1-0b25-45eb-a9ac-c2006d89752e.2494200.rsem.genes.results	77c961097f142fe4e78809b1dc28d131	1504402	validated
773ab057-8cc1-4adf-ad7e-0742a686c041	773ab057-8cc1-4adf-ad7e-0742a686c041/unc.edu.b76b37cf-c9af-419d-a7c4-f97747de2946.2504733.rsem.genes.results	720e63be73e1b424af781cd38df6e396	1506277	validated
77a82577-f879-4cd8-adb9-b4570efb2525	77a82577-f879-4cd8-adb9-b4570efb2525/unc.edu.b4f88ea9-de76-4d5b-a535-5a1a010903e4.2469668.rsem.genes.results	a0c626b5a0524bb344a115f3e4cdaf47	1501114	validated
77c6d4a4-b2f3-44c2-9041-5cac3b5c1f3e	77c6d4a4-b2f3-44c2-9041-5cac3b5c1f3e/unc.edu.c4fbd136-4227-4792-ac53-8c887aa6ab1a.1474594.rsem.genes.results	6df5fbe30906ba43104ec509df877579	1510542	validated
77d13f94-2c9b-488a-bb28-536636c00ac2	77d13f94-2c9b-488a-bb28-536636c00ac2/unc.edu.9a7e2ecf-3470-427e-93cd-8461a3a3a5b8.1385797.rsem.genes.results	e2ca8eb039422cd88fa769d075790ce6	1523124	validated
77d99e96-a246-42f9-8a8b-4534d386907e	77d99e96-a246-42f9-8a8b-4534d386907e/unc.edu.90e6e8a1-98b3-4f38-92ef-df460d78d657.2512281.rsem.genes.results	d19140525a8a2b35d90e0849cf965e8e	1517292	validated
782af145-e492-47af-8720-549658aec16c	782af145-e492-47af-8720-549658aec16c/unc.edu.d74030bf-dfa1-4f65-9596-fd505733139e.1475633.rsem.genes.results	4d8f5acf558bb914b5b838f06b8239fc	1505292	validated
